screen_name	name	id	location	followers_count	friends_count	description
feefsahoy	Fiona K	1018344811500171264	Melbourne/Naarm	25	279	Baker, gardening enthusiast, rail HF-er. Navigating pending global apocalypse and toddler parenthood (both equally petrifying).
NoahLipsey	Noah Lipsey	1178009246505394176		58	230	Producer and composer from Southern-California. I make ambient electronic music.
aggers15	Paul Agnew	257030754	Dublin City, Ireland	127	524	Senior Clinical Pharmacist HSE Ireland
stephaniew18	Stephanie Watson	25158892	London, England	100	580	Pretending to work in the music industry but actually I'm an accountant.
JLewis82	Jason Lewis	322909236		70	694	Peace, Love & Unity
OlphertLucy	Lucy Olphert	1287773853251448834		8	232	
turnstoneguitar	Turnstone Guitar Co.	545442860	Lingfield, England	801	425	Handcrafted acoustic guitars by Rosie Heydenrych, made in England.
PedroFoundNemo	Pedro (:	422952573	Upper East Side	500	921	Perito en lunas. Otro fan de John Boy. 'When our actions do not, our fears do make us traitors.' https://t.co/DxDAjTsff1
clarepeterkin	Clare Peterkin 🧡	20390591		65	2163	
VicTanner1	Vic Tanner	1168158444127436800		17	336	Judgemental of your shoes, tolerant of your beliefs
patric00001	patric	1402116663164669952		61	161	pretend world
jesusromeroarte	Jesusromeroarte	1018586769544171527	Ciudad Autónoma de Buenos Aire	237	193	Soy artista plástico y comparto mis dibujos y pinturas.
PaulHutton_	Paul Hutton	288142432	Liverpool, England	63	337	
broadhead101	Broadhead101	1016644411416080391	Sheffield, England	2	98	WAWAW
NightclubFriday	FridayNightClub	4788796846	Essex mate	148	709	
tabo_1978	tracyanne Sheldon	372488185		65	536	
andrewmbayton	Andrew	709895901163163649	England, United Kingdom	207	3756	Brit from city who moved to country (ish)....
emmafairy	Emma F	106819875	Bangor	62	141	life is what happens when you're busy making other plans
QuincyCele	Shawn mendes’s heterosexuality	3288132993	 Lost in translation	124	101	a writer who’s not quite in the dark
Clazzamataza	Clara Sanderson	396131821		49	441	
lucivaldomousin	lucivaldo mousinho	376246855	São Paulo	381	2147	amante de musica eletronica sonho em ser dj e producer,e empresario ,gosto de ser feliz porque sem a felicidade o ser humano não é nada.
EileenDon0ghue	Eileen Donoghue	118885368	London	348	768	London via Dublin. Co-founder @sondskin.
pyjamaland	pyjamaland	217711977	S11	29	766	
laura_payne88	L.payne	773289063596093445		44	917	
Squeders	Ed Smith	20310676	London	385	1480	Neuroscientist modelling Huntington's disease with stem cells. Misguided faith in sport, music, TV and politics. Left handed DNA hurts me.
krisfido11	krisfido1	1250159376599572493		0	941	
aidentaylor9	aiden taylor	819544254		33	360	
trav76223067	trav	1385346991920664580		11	293	Fun loving easy going
AlfieNorris6	Alfie norris	753610909642321920	Altofts, England	113	532	
DLobja	Davide Lobja	1381523662235435008	Paris	1103	4601	#Poet. #Philosopher. #Literator.
SaulPeb	Saul P	827896512013275140	Port Stanley, Falklands	125	1841	Politically volatile, maybe confused. Critic of left & right. Big fan of Tony Benn's 5 Q's. Missing Bowie, Hitchens and Bill Hicks
Craigysimpson86	craig simpson	237234483	Londonderry, Northern Ireland	54	1462	
Boba_Street	Robert	523661178	Bristol	241	3752	It is what you do with the gift of life that determines who you are - Mewtwo pokemon the movie - deep bro.
jophes_misesna	Jeos ef M▲chin▲ 🥀	1411176159371403268		6	245	🦉ⒶⓋⒺ 🌱🍄✈️ 👾🎶🕯
elliotdarby	Elliot Darby	182183730	Bristol, England	1984	1415	@BBCR1 presenter 🎙 / @BFBSRadioHQ 📱
mjbsees	mjbsees	86994485	The Hallow Massive	74	402	Talent Endeavour Fortune (...in that order) Guilty pleasures: folk music and fantasy books
bristolmoaner	Martin Hill 💙	188045404	Bristol	73	415	I'm really a happy person, honest! #crohns
triciachatfield	Trish Chatfield	2762229963		23	892	
natterjackk	Natalie Chambers	196261540	London, England	420	1135	I'm shining children it is fantastic
Huughessy	Hughesy	737651868982202369	Huddersfield, England	239	864	Personal Trainer, Group Exercise Instructor, foodie & often quite moody! lifter turned shifter! Most guys look at me with beard envy 😎 Autism Parent
Alis380	Alison H	1453588356	UK	462	2130	
Iann22	Ian N	49267929	Sheffield, UK	47	225	
djmissnicola	Nicola Wilson	46478004	FLEETWOOD	275	1007	
JenniJamsSlams	Jenn Holland	52522822		54	1476	joie de vivre - she/her - INFP "...My hand's at risk; I fold..."
alex_dumaine	Just thoughts, no prayers.	420396081	Llanfairpwllgwyngyll	75	1072	keep kicking at the darkness until it bleeds daylight.
Jacquel77107266	Jacqueline	1419697963476082696		36	22	
stephaniesays	Stephanie Corral	14232995	writing in los angeles 	527	501	I know none of this will matter in the long run, but I know a sound is still a sound around no one.
arealtrex1	Travis Rexroad	1126134283146616832	Los Angeles, CA	225	411	Communications @Weedmaps. Opinions are my own.
fr0mmel	Michiel 🇺🇦	59601030	Amsterdam, The Netherlands	58	422	Dad, CRT enthusiast, Retro Tech, 90’s cars
ramon59004051	Fe Ramón	1327573252235935744	Arizona 	13	2530	If there’s a typo in any of my messages. Just please know that my keyboard is not fat finger friendly. 😉
DrPatrickLinden	Ingemar Patrick Linden	1419588233457963009		110	245	Author of The Case against Death NOW OUT on MIT Press. Taught at NYU for ten years. Talks about the philosophy of aging & death. patricklinden8@gmail.com
berkeleybecca	Bog-standard middle-aged Berkeley lesbian 🏳️‍🌈	2106991	Northern California	857	3677	Proud utilitarian. Fired-up redhead. Culture warrior. Boomer/GenX cusp. She/her/hers.
philip_gustin	Philip Gustin-Helms	776913376286998528	Providence, RI	78	263	
camilleabordo	Camille Abordo	27175087	California, USA	976	230	HI, I’M A #CREATRiX✨
scinuno	N. Miguel Gonçalves 🧬🏳️‍🌈	1143493308997615620	Lisboa, Portugal	635	1246	#SciComm @nova_medschool & @nova_fcsh👨‍💻 🩺 | PhD in Molecular Biology @itqbunl👨‍🔬🧬| Activist @scidoarmario @esqrever🏳️‍🌈🏳️‍⚧️ | 🇵🇹: @nunumiguele
subhajitsar567	Subhajit	1293830563111907329	India	657	4149	DJ/Record producer, instrument player 🎻 mixing mastering engineer, sound designer 😌 Based in 🇮🇳
speedrowe	Speed Rowe	1909229640		5	167	
bangingbodyd	the baddie d	1217838947616858114	New York, NY	168	359	#DOINK #WAFP
FrancescoCimmi6	Francesco Cimmino	1278444680		17	320	
bbnnmmnmn	#blacklivesmatter	1418922480845139979	New York, USA	1	179	
karolina_zajdel	Karolina Zajdel	1418878098079207429		0	11	Rock it!
MaryAliceYeskey	Mary Alice Fallon Yeskey	1217527773918629888	Baltimore, MD	540	2378	PR/Marketing @jhupress | devout Baltimore devotee | roller skater | she/her 📚 🛼 🏳️‍🌈 🤘 💌
kinghwood3	hayywood.	1418716071457083402	nyc.	10	174	🤴🏾🧜🏾‍♂️🌹✨🗽🐯🏹 — none of this is real.
G1DdBbk549W1T4l	عباس رضایی	1418721780575899649		2	35	
barry196301	Barry Ross	811830392		2	115	
KiraboPetrah	Kirabo Petrah	1418567039338352647		10	101	
RebeccaMaack	Rebecca maack	1242938480369565699	Borås, Sverige	0	16	
AMluxusbabe	Adriana Merzbach	270299199		18	236	
GirlLovesMagic	Ally R. | Magical Lifestyle	16164283	New York, NY	2143	1585	NYC Based Creator ✨ follow for: 🏙 My Style, My Life & All the Fun in Between! ❄️ Disney | Travel | How-tos | City Vibes ✨ She/Her
raynerquem	rayny ☆	1310946546838626304	serra	28	465	cállate puta
kyle_s_tc	Kyle, S TC	159953557	Calgary	141	984	
romelhh	🌾🇺🇦🕊️	293774708	Ciudad Autónoma de Buenos Aire	825	535	Official Luna Gil's stan account.
manxben4	Ben O'Hare	56129160	Isle Of Man	1073	2069	Student Mental Health Nurse. RCN Student Ambassador. Occasional homeless worker. Drummer. Lover of cricket, cheese & Everton Football Club.
mike11069383	mike	1409972514319708169		90	5000	
codydood97	Cody Johnson	2200683200	Everett, Washington	43	737	23. Music & meme enthusiast. He/him🏳️‍🌈
kbanksstar	KB⭐️	2564520485	Living in the Material World	96	1409	Settler. Politics and IR major with an interest in Social Democracy and Chinese Affairs. This twitter account kills both fascists and tankies.
i_padawan	Patrick Alexander 🏴󠁧󠁢󠁳󠁣󠁴󠁿	136330123	East Anglia/East LDN/East Fife	1549	1216	Director @InspirationEast // Dep Director @ChildrensComm // @TeachFirst '05 // Writing https://t.co/eFUMYus2Qz
SWeiermann	Sebastian Weiermann	2904896691		17819	3095	Freier Journalist und NRW-Korrespondent von @ndaktuell aus Wuppertal. Schreibt über Dinge, die im Land passieren. Pronomen: mir egal Threema: W9N9VVK7
Moodychops1	Moodychops	1340740469521788929		6	265	Husband of one, father of two, music lover of many
gocita	gR	18969938	Chicago	17	282	
Rohow123	GX	36011415		149	1085	Remember that very little is needed to make life happy. #ramranchrevolution
Djs182	David	1351659603411533826	North West, England	1	18	
nsb1981nz	Nick	20554715	Auckland, New Zealand	3800	1521	Brit living in NZ with a penchant for country music and a fear of cotton wool.
Raapha39977091	graapha : )	1411787462314061825		2	2040	...
patdelong	Patrick DeLong	548787990	San Francisco, CA	33	98	Civil Engineer. Pottery Novice. YIMBY. Green Infrastructure and Sustainability Advocate.
Rene_Raphael	René Freudenthal	2409497245	Freiburg, Germany	194	2915	Bauhaus Romantic. Anaesthetic Arcadian. Sandcastle Impressionist.
amhay	Amihay Borenstein	64219493	Haifa, Israel	19	1061	
JaimemurrayD	jaimemurray_daily	1417922444493524999		109	279	Just daily @msjaimemurray content❤️💗💓💞💕💖
Yeagan	Yage	49854918	London, England	642	3482	Amateur Artist, Musician, Producer & Editor 🇬🇧🌈🇪🇺 Instagram @_yage_ Check out yage on #SoundCloud https://t.co/7dNtNovt0A
PeterLessler	Peter Lessler	1410963135725375490		112	617	Fiction writer @IowaWritersWksp || Currently working on my debut tweet
SaxMathilda	denimgod	914850381926223872	Los Angeles, CA	6	34	
TommyAn84536385	Tommy Andersson	1417733626096230401		0	12	
Abdoula42668206	Lëbrünë	1345482136762122243	Niamey 	124	1335	📴📴📴📴📴
Calamarities	Ivana's Calamarities	2837981297	DutchyMcDutcherland	153	240	Passionate homecook & a bit of a geek in general. Trying, testing, tasting and learning as much as possible. Cookbook collector. Nature/gardening, writing.
AhBizCriz	Criz	562081299		326	1215	UK/Nordic 'People' Professional, into all things digital, manufacturing, engineering, tech + health related (not always healthy!) Personal tweets of course!
Mid365	Midders	551385148		239	1257	Just enjoying the rhythm of my digital life...
ymirroryourself	flåsa	1415811696908660740	she/they	11	225	stress eater
venemous_one	Venemous	1304780489971191808	Tulsa, OK	6	219	Father to two wonderful young ladies.. Lover of comics, movies, TV and all things entertainment.
JCubz87	Claritys_b_h_c	1267383542	Earth, Normally 	144	2559	tis I! furry, artsy, creative type.
EmmettBrown89	Emmett Brown	1353294767078187008		0	18	
__generator	Theater de Generator	827471232723464193	Leyden, The Netherlands	53	130	Theater en productiehuis De Generator is een nieuw Leids initiatief voor professioneel maatschappelijk geëngageerd theater en grensoverschrijdende kunst.
Errrlend	errrlend	2344254421	Oslo, Norway	96	509	jeg jobber med musikk:)
HannaShaMohamm1	mm	1417406774588629005		1	5	
Margarita_Gus27	Margarita	1198131079883960320		229	1562	
AntoninaVSolo56	Antonina	1214856098970316801		187	1875	
renardenfuite	renardenfuite	1404486231522693130	Waterloo, Tejas	7	192	My sleep style is not conducive to cuddling.
peepeechugee	Mikel	1417344432576241667		0	1103	
jtstmike	jtstmike	3357120411	big gay™️ HQ	107	984	“jetset” 'content cultivator'. CEO of big gay™️ and atmospheric punk. Venmo/cashapp: @jtstmike
nonsequitott	nonsequitott	362282973		7	232	What were we talking about?
ArizonaJonah	jonathan h.	2265799795	Phoenix, AZ	817	1976	he/him, probably having a snack
desiccatedcoco	🥥🌱	1405667657924317185		3	176	
brynnaverve	brynna ververs	1416617880486088707	Brooklyn, NY	1	128	im just like fran lebowitz but a zoomer
XktcemOHWTfrT5U	إيمان	1417274300554522625		54	1405	
BAKAYOK94841030	BAKAYOKO Ibrahim Baba	1416730487972929538		0	4	L, humilité
burrito_2304	Henry	2688052085	Sheffield, England	43	953	If you haven't got anything nice to say, find me and we'll make fun of other people together
1SongEveryDay_	OneSongEveryDay	1177228368334512129	London, England	66	519	Discovering new music. Sharing the best with you.
LouiseBlakey	Louise ✈️🛳️🚢😎💙💙	354234709	London	48	993	CAFC
aussie_head	AussieHead	1385892240019521539		0	40	
ratioye	prolly	1400927107702833158		448	2288	🤡
louloughostc	louloughostchair	1150661229834395649		36	235	*
MrPinotNoir	Gabriel	1270058168052318208	ATX	52	853	🍷 Gay • ex-IT Professional • Music Lover • Morally Driven • Daddy but Not • he/him • Indigenous 🍷
TraceyF42903328	Tracey Fuller	1335829027722969088		2	42	Wife, Mother, and RN
phatbootylibra	FENTY BUSSY	1416905366374293504	Phoenix, AZ	21	287	he/they • NSFW • 🔞 • Serving thiccness and realness • Cashapp: $Pineappl3Prince
alexwessman	𝕒𝕝𝕖𝕩𝕒𝕟𝕕𝕣𝕒	2877102705	Stockholm, Sverige	84	996	❤️ bultar lite extra för 🇭🇷 och 💛🖤 såklart.
Lazz24Banda	@Lazz24	707356805	Randvaal, South Africa	723	3973	God fearing person, and I respect those who respect me let us be equal.
NishaYMurray11	Nisha	1266590201377427456		61	922	
harryshepsmith	Harry Shepherd Smith	2994073739		91	565	
joenavarrocr	Joseph Navarro	621291102	Costa Rica	14	233	Diseñador gráfico independiente
gracegummer	Grace Gummer	2694185425		26580	267	https://t.co/1VkAfuhaa3
RudyHRamirez	Rudy H. Ramirez	3278461844	Corpus Christi, TX	22	3536	
Ellie_Sparks_	Ellie Sparks	2820603562	Southern England	240	1361	✨ Creative Writing graduate, cult film fanatic, amateur poet and Paramore, Phoebe Bridgers and Taylor Swift super-fan ✨
preston_ozment	preston (derogatory)	2457564908	bed	245	1854	23 aaaaaaaaa he/they attack on titan/marco bodt stan account •222•
_biyuse_	biyuse	2766823912		0	1681	
hdCurled	Frank, Hd(ez)	164029567	 ☀	380	748	I live off the drama when I'm out of my sleeping cama.
YeahNatYa	Nat Ya	556388329	London	236	883	Singer/Producer 🔊 Little Girl Single https://t.co/dyNAklpmyP
mxhoneytrap	uncle gworl	224103572	Brooklyn, NY	1150	2392	straight-acting homosexual
qilily5	Lily🐱‍🐉yliL🤳	1416420961423749126		3	435	😒
southofshelves	Ramone	1152764341529317376		6	742	I’m changing my last name to Rose.
V3Smusic	V3S	16640824	California	428	853	he/him. You say it like "VES," but the 3 looks cooler.
Annestaub	Anne Staub	97298873	Denmark	10	387	
tthatshot	nonsense	1372031981635076099		7	201	
kyawminnaingg	Kyaw Min Naing	777062573413761024	Myanmar	212	438	See #WhatsHappeningInMyanmar
northdan175	Dan North	904336230		26	850	
Olivia60642240	Olivia	1397618298645270532	San Francisco, CA	6	64	Transgender female and proud Single girl, hard worker. Filipino/American Philippines settles my mind set.
jedibrewmaster6	Adam	1172300992659906566	Madison, WI 	11	522	dog person : my bad opinions are my own, but I usually don’t share them : he/him
tomm_baldwin	Tom Baldwin 🇺🇦	1098225147163619328	England, Europe.	75	450	Proud Yorkshireman, Humanist, #OU #History post-grad👨🏻‍🎓 Lover of:📚🍷 🏔🥾🎶🫖🏴󠁧󠁢󠁥󠁮󠁧󠁿🇩🇪🇦🇹🇪🇺🦉🇺🇦
aperteateclasap	♈	37441139	Recife, Brasil	132	1478	no one's carried me since my mama
__johannnna__	Johanna	968196007556153344		2	298	
bpaigesnow	B.Snow	837483695099502592	the Big City	60	465	I enjoy living in small apartments and writing small stories.
cuttinturf	Ben Breslin	305653149		90	378	Co Antrim man based in Berlin
MarcoOutCured	PROTECT TRANS WOMEN	3019913229	Citizen of the world dahhhling	2166	279	shawty imma only tell you dis once u da illest
hananasp	eczema	2727156330	🇩🇪 / salish sea 	132	1025	🦊🌻🌜 she/they
brendank808	Brendan Kennedy	234109625		38	1135	
SnoopsMusic	Snoops Music - SINGLE OUT EARLY 2022	1121595317869088769	He/Him 	241	672	
notoriousbiglad	big lad	1250379329181290498	Penistone, England	87	1810	what all this gibberish of yours is about I don’t know and I don’t much care
morganathegrate	Morgana	253437724	NY	10	85	aspiring to be funny or aspirating a bit funny (asthma joke) she/her/they
aholland96	Andrew	1222741243	Plymouth, England	39	428	
bnxlvrd	not not ben✨	1371962956129374210	El Paso, TX	188	674	lot of places called boonesville in the USA.
stephbradley26	stephbradley	280590586		26	333	
julianojbarros	lactovacilo vivo 🤡	1250000274179096583	Campina Grande, Brasil	77	708	
PopGays	Pop Gays Of A Certain Age	1416089037291593732	United Kingdom	548	575	Love pop music from the 80s to Now? Join the Pop Gays Of A Certain Age in celebrating all things Poptastic! Podcast OUT NOW!(see pinned tweet) 🏳️‍🌈🎤💅🏼🍿🍸
hutch_shaun	Shaun Hutchinson	390910417	Victoria, British Columbia	49	329	
earthlings2	KW	280551450	Poland	32	26	
Nick79561930	Nick	1284196518082142208		5	264	I might get my nipples pierced after work on Tuesday
Kseniia_Zhura56	Kseniia	1214229417959968768		163	1334	
bugpark_	bugpark🌿	1110304019367497728		922	407	gengar stan account. he/him.✌️
LeoVelour	Leo the Pokémon Trainer	2358844946	Oregon, USA	1632	2017	Part time “artist” and full time Bijou Bentley stan // they/them
ohgodwhat	ohgodwhat	15187717	Somewhere on the internet	768	4938	
Di777Ed	💓	822624186975813634		127	508	
coltoeee	colton	3041892678	North Carolina (22, he/him)	488	463	every person who follows me gets a free kiss
parkandroaming	parkandroaming	15456672	Los Angeles, CA	9	2398	Southern CA. NYC and Seattle too.
Angelo_nm_	Angelo	1416219585783603204		8	276	He/Him - How did the feds know that you were at beauty lab?
camille_whyte1	camcam	778041588064870400	Washington, DC	100	957	baked in a buttery flaky crust
